,author,contribution
1986,charles_turley,0.0122712606297
4643,george_louis_palmella_busson_du_maurier,0.0122676154338
9445,oliver_j_thatcher,0.0122631305586
1339,blake_savage,0.0122617475575
7793,kelly_miller,0.0122594754841
3660,everett_t_everett_titsworth_tomlinson,0.0122550696376
7179,john_lingard,0.0122527778071
6989,john_dos_passos,0.0122526691427
4715,george_spring_merriam,0.0122506835482
4510,george_chetwynd_griffith,0.0122441933213
11640,w_crooke,0.0122413976832
11920,ward_h_lamon,0.0122353124781
165,abott_lawrence_lowell,0.0122328527118
12222,william_griffith,0.0122274491287
11453,turgenev,0.012226243942
5349,heinrich_ludwig_christian_friedrich_reuter,0.0122183509568
182,ada_esther_beddington,0.0122149033324
1706,charles_amory_beach,0.0122036911445
7585,josephine_chase,0.0122011918638
1329,bhakta_vishita,0.012199729834
3762,fanny_lemira_camp_gillette,0.0121964303884
9297,nathaniel_southgate_shaler,0.0121945435797
3078,edward_william_bok,0.0121884781317
5768,hildegard_g_hildegard_gertrude_frey,0.0121833906632
913,arsne_arnaud_claretie,0.0121799924317
3798,finley_peter_dunne,0.0121728897329
1018,arthur_seymour_sullivan,0.0121710325599
11280,thomas_jefferson_wertenbaker,0.0121651745622
179,ada_cambridge,0.0121578644132
5571,henry_lawson,0.0121571827912
10173,robert_armitage_sterndale,0.0121563431119
3455,emory_adams_allen,0.0121557405185
5548,henry_inman,0.0121461780534
696,andrew_wynter,0.0121386900899
419,alexey_maximiovich_peshkov,0.0121304908688
11151,thomas_allibone_janvier,0.0121275075377
2124,clara_erskine_clement_waters,0.0121270926374
1656,catherine_helen_spence,0.0121159495994
256,aim_bonpland,0.0121117808388
12433,william_pittenger,0.0120959059612
5930,ian_hay_beith,0.0120856223597
4260,frederick_schiller_faust,0.0120738372141
6132,j_g_john_gibson_lockhart,0.0120712193905
2055,charlotte_turner_smith,0.0120679199449
1967,charles_shattuck_hill,0.012064343899
9967,randall_garret,0.0120467797843
422,alexis_de_toqueville,0.0120450609114
5252,harriette_dubochet,0.0120422060019
9612,paul_klapper,0.012035597232
2269,cornelius_beringer,0.012031013571
9651,perceval_gibbon,0.0120294823912
8668,mary_alice_morse_earle,0.012028287083
3961,francis_f_francis_fisher_browne,0.0120246616443
11065,t_w_thomas_w_hanshew,0.0120134198206
288,albert_dresden_vandam,0.0120129357702
5205,harold_avery,0.0120128863773
257,aim_jacques_alexandre_goujaud,0.0120118491264
208,adeline_dutton_train_whitney,0.0120092609385
5063,h_e_henry_ernest_dudeney,0.0120050032707
5469,henry_brooks_adams,0.012004618006
9861,r_g_robert_gordon_latham,0.0119885159211
633,amlie_rives_chandler,0.0119851374468
6786,jh_round,0.0119837050528
5913,hutchins_hapgood,0.0119792004204
11048,t_r_terrot_reaveley_glover,0.0119731152153
11902,walter_showell,0.0119712382852
1250,benjamin_m_benjamin_mcalester_anderson,0.0119707739919
5044,h_c_henry_charles_carey,0.0119674547892
1794,charles_felton_pidgin,0.0119642837651
8740,mary_esther_miller_macgregor,0.0119633650572
5399,helene_adeline_guerber,0.0119569439803
5772,hiram_alfred_cody,0.0119486163376
4113,frank_thomas_bullen,0.0119369892493
3823,florence_ethel_mills_young,0.0119358433341
9929,rachel_charlotte_williams_biggs,0.0119307459869
12525,william_west_wilder,0.0119294815287
2181,clayton_meeker_hamilton,0.0119260536616
1221,benedictus_de_spinoza,0.0119223491942
10695,sarah_knowles_bolton,0.0119196918562
11746,w_l_walter_lionel_george,0.0119181310406
1844,charles_henry_mackintosh,0.0119172222113
10164,roald_amundsen,0.0119167677966
4740,george_van_schaick,0.0119012485479
11259,thomas_hobs,0.0118970402729
8251,lucy_fitch,0.0118957955719
4701,george_s_george_sewall_boutwell,0.0118955683646
4064,frank_h_alfriend,0.0118949361355
4024,frank_a_frank_albert_fetter,0.0118776091066
2746,e_t_ernest_thomas_cook,0.01187654222
7902,larry_evans,0.0118651127033
1012,arthur_ransome,0.0118614675074
4257,frederick_s_dellenbaugh,0.0118586125978
12086,william_butler_yeats,0.0118461359517
6258,j_s_joseph_sheridan_lefanu,0.0118423030627
4717,george_stuart_fullerton,0.011840110018
4981,great_britain_war_office,0.0118367117866
4818,geraldine_edith_mitton,0.0118365438508
8067,liberty_hyde_bailey,0.0118284236582
8598,marjorie_benton_cooke,0.0118259342562
5139,h_seton_henry_seton_merriman,0.011817122563
7038,john_frost,0.011801257564
6090,j_c_john_collis_snaith,0.0118006450921
7739,kate_madeline_barry_bottomley,0.0117985014403
2465,david_ricard,0.011798461926
4952,grace_livingston,0.0117946685514
3691,f_e_mills_florence_ethel_mills_young,0.0117822412981
1113,azel_ames,0.0117765216004
3440,emma_martin_marshall,0.0117697251376
7661,julian_stafford_corbett,0.0117608442944
11553,victor_hirtzler,0.0117507088716
11229,thomas_frederick_tout,0.0117476465119
11867,walter_holbrook_gaskell,0.011746540111
4053,frank_evers_beddard,0.0117449101453
4612,george_herbert_betts,0.0117358020948
6717,jeanbaptisteantoinemarcelin_de_marbot,0.0117261408439
101,a_maynard_anna_maynard_barbour,0.0117225845552
9958,ralph_waldo_emerson,0.0117163017785
5404,hendrik_willem_van_loon,0.0117157288208
10809,simon_newcomb,0.0116991624427
3514,ernest_ingersoll,0.011693067359
8353,m_h_marion_harry_spielmann,0.0116900939065
11247,thomas_h_thomas_herbert_russel,0.0116542050264
2298,curtis_guild,0.0116474777136
3484,ermete_pierotti,0.0116469837846
8213,louise_lamprey,0.0116284416905
4248,frederick_orin_bartlett,0.0116283231475
1071,auguste_forel,0.0116189088611
1028,arthur_uncle_herbert,0.0116090006456
7987,leona_dalrymple,0.011607746066
4509,george_charles_brodrick,0.0116021449113
1951,charles_rochfort_scott,0.0115943408333
4070,frank_harris,0.0115753443245
1390,brockden_brown,0.0115689133691
2179,clayton_edwards,0.0115682613829
12273,william_henry_hurlbut,0.0115672438891
8715,mary_e_mary_eleanor_wilkins,0.0115581654744
7572,joseph_t_joseph_thomas_wilson,0.0115339629541
11718,w_h_william_henry_sparks,0.0115250524752
643,amy_d_v_chalmers,0.0115105605987
7242,john_milton_hay,0.0115083181611
4988,grenville_kleiser,0.0115013142481
915,artemus_ward,0.011491445547
239,agnes_christina_laut,0.0114857456065
6390,james_brendan_connolly,0.0114833055973
12430,william_pilling,0.0114815867244
11945,webster_ford,0.0114783860646
3419,emily_post,0.0114765980417
11635,w_c_william_cullen_bryant,0.0114684976063
41,a_d_crabtre,0.0114681716132
11369,thomas_william_lawson,0.0114590635627
7203,john_macgillivray,0.0114407585545
4057,frank_fox,0.0114389705315
7623,juan_gonzalez_de_mendoza,0.0114308009461
9606,paul_henri_thiry_holbach,0.0114229474752
4294,frederika_bremer,0.0114205272232
11890,walter_prichard_eaton,0.0114182452713
8424,maistre_alcofrybas,0.0114150940044
4127,franklin_beech,0.0113949910946
5417,henri_poincar,0.0113915829846
689,andrew_murray,0.0113891824898
11758,w_o_william_odber_raymond,0.0113881748746
12515,william_walker_atkinson,0.0113840357497
2274,cornelius_tacitus,0.0113799855321
713,ann_wirt,0.0113737027554
6462,james_h_blount,0.0113683880795
4893,girl_scouts_of_the_united_states_of_america,0.0113654047484
8673,mary_ann_cross,0.0113562374264
1909,charles_mackay,0.0113517723084
3358,elmer_russell_gregor,0.0113424469291
5251,harriette_brower,0.0113394734766
11458,ulrich_bonnell_phillips,0.0113267202302
5057,h_de_vere_henry_de_vere_stacpoole,0.0113234504203
1853,charles_hose,0.0113168416505
7271,john_orourke,0.0113163180858
9750,philippepaul_segur,0.0113154290136
4960,grace_s_grace_smith_richmond,0.0113152610778
12379,william_marsden,0.0113070618566
3476,erckmannchatrian,0.0112927675517
10847,sofronio_g_caldern,0.0112914734578
983,arthur_latham_perry,0.0112885691554
9705,petrarch,0.0112878578976
10311,robert_s_robert_stawell_ball,0.0112873442115
5578,henry_m_henry_mason_brooks,0.0112868107682
6701,jean_franois_paul_de_gondi_de_retz,0.0112849931095
2710,e_j_edmund_james_banfield,0.0112816245138
11806,w_william_stebbing,0.0112674388734
7622,juan_antonio_llorente,0.011263121934
3233,elizabeth_cleghorn_gaskell,0.0112610573109
6120,j_f_john_fletcher_hurst,0.0112579653154
7631,judith_cohen_montefiore,0.0112579554368
12023,william_allan_neilson,0.0112472174207
3092,edwin_balmer,0.0112366967333
367,alexander_hewat,0.0112146477434
9326,nephi_anderson,0.0112123657914
2976,edward_harrison_barker,0.0111957500204
9947,ralph_henry_barbour,0.011190870002
10372,rollin_h_rollin_harold_baker,0.0111900204441
2883,edmund_spenser,0.011185792412
7144,john_keats,0.0111852392115
3772,fearing_burr,0.0111691963981
7121,john_humphrey_noyes,0.0111587942536
10739,senator_cassiodorus,0.011154319257
3958,francis_edward_smedley,0.0111456952569
2729,e_m_emma_murdoch_van_deventer,0.0111410523245
12501,william_thomas_fernie,0.0111381677792
57,a_f_warburton,0.0111316281594
6777,jessie_graham_flower,0.0111303735798
6536,james_marchant,0.0111186773414
11096,theodor_hertzka,0.0111173733689
3548,erodore,0.0111172251902
12172,william_ernest_powell_giles,0.0111157434032
5943,ida_reyer_pfeiffer,0.0111057067663
107,a_o_allan_octavian_hume,0.0110978137811
9717,philip_dormer_stanhope,0.0110973791236
10966,susan_coolidge,0.0110962332083
11911,walter_white,0.0110925880124
6861,john_alexander_logan,0.0110899998245
11529,vaughan_kester,0.0110898318887
5932,ian_standish_monteith_hamilton,0.0110792519298
6671,janet_aldridge,0.01107445094
1121,b_g_benjamin_griffith_brawley,0.0110635845024
8775,mary_henrietta_kingsley,0.0110620335653
5008,gustavus_myers,0.0110607098357
8630,martha_farquharson,0.0110545159662
4333,g_a_george_a_birmingham,0.011053251508
12171,william_english_walling,0.0110482331895
2887,edmund_william_gosse,0.0110465538309
5345,hectorhenri_malot,0.0110441335789
5420,henrietta_elizabeth_marshall,0.0110392930748
10721,scottish_church_episcopal_church_in_scotland,0.0110134605889
5851,howard_payson,0.011012304795
4215,frederick_douglass,0.0110110798512
9884,r_m_robert_montgomery_bird,0.0110090843781
12362,william_lisle_bowles,0.0110006381924
8655,martin_van_buren,0.0109993934914
2684,e_e_emma_elizabeth_brown,0.0109934861007
6589,james_r_mears,0.0109766431223
10789,sidney_lewis_gulick,0.0109747069207
5016,guy_wetmore_carryl,0.0109728102333
958,arthur_griffiths,0.0109701924097
9767,pierre_alexandre_edouard_fleury_de_chaboulon,0.0109680685151
5443,henry_anthony_murray,0.0109642850191
1066,augusta_huiell_seaman,0.0109624278461
1165,barry_pain,0.010956224098
4847,gertrude_w_morrison,0.0109501882858
5701,herbert_david_croly,0.0109489238276
11767,w_s_b_william_smythe_babcock_mathews,0.0109429374083
11791,w_warde_william_warde_fowler,0.0109172827368
11716,w_h_william_henry_koebel,0.0109163442717
10405,ross_williamson,0.0109098639234
1187,baxter_perry_smith,0.0109095082945
7998,leonard_williams,0.0109073251284
4520,george_crabbe,0.010905477834
11188,thomas_chandler_haliburton,0.010903314425
9540,p_patrick_colquhoun,0.0108997482578
967,arthur_herbert_leahy,0.0108924282302
3951,francis_darwin,0.0108856712817
4752,george_w_m_george_william_macarthur_reynolds,0.010876731167
3277,elizabeth_ryder_wheaton,0.0108625060122
7944,lawrence_turnbull,0.010847421421
400,alexander_scott_withers,0.0108398149146
3799,fiona_macleod,0.0108382145847
1917,charles_mills,0.0108377502915
11973,wilfred_thomason_grenfell,0.0108344607244
6391,james_bruce_elgin,0.0108338877668
9199,mrs_margaret_wolfe_hamilton_hungerford,0.0108328603945
11176,thomas_brown,0.0108293534987
3645,evelyn_lilian_hazeldine_carrington,0.0108271308183
11471,united_states_bureau_of_the_census,0.0108270419111
7522,joseph_haven,0.0108268739752
4538,george_edmundson,0.0108149999224
12169,william_elliot_griffis,0.0108133897139
8206,louisa_stuart_costell,0.010808875203
2568,donald_ferguson,0.0108046768066
247,agnes_maule_machar,0.010804103849
8316,m_a_marie_adelaide_belloc,0.0108036000414
6772,jesse_w_weik,0.0107889698648
4352,g_e_geraldine_edith_mitton,0.0107851764902
10867,sophocles,0.0107771748407
2030,charlotte_bronte,0.0107628015072
8154,louis_arundel,0.0107489813742
1345,bliss_perry,0.0107465314864
3606,eugene_manlove_rhodes,0.0107395078162
7653,julia_mary_cartwright_ady,0.0107351908769
1226,benjamin_bunny,0.0107342622904
1075,augustin_calmet,0.0107288093144
10828,sir_max_pemberton,0.0107261717336
11632,w_c_william_cleaver_wilkinson,0.0107223684804
934,arthur_christopher_benson,0.0107132604299
5899,hugo_devries,0.010707076439
7782,kathleen_lambley,0.0106999243473
9809,prosper_merimee,0.0106936613277
8442,marcel_proust,0.0106874674583
11299,thomas_mealey_harris,0.0106730348533
8627,marshall_saunders,0.0106706047227
6013,isabel_florence_hapgood,0.010668530221
8391,mabel_osgood_wright,0.0106634723881
5263,harrison_united_states_president,0.0106551249883
9911,r_s_robert_smith_surtees,0.0106527047362
463,alfred_john_church,0.01064697516
8405,madame_de_henriette_elizabeth_witt,0.010644367215
6631,james_w_james_watson_gerard,0.0106392501107
9266,nancy_huston_banks,0.0106358222435
4861,gilbert_chinard,0.0106271093362
4932,gottfried_wilhelm_leibniz,0.0106251928917
925,arthur_bent,0.0106199572445
942,arthur_donald_innes,0.0106138424036
7889,lady_mary_ross,0.0106043293314
11947,wemyss_reid,0.0105884544538
8742,mary_f_leonard,0.0105822408271
11419,tobias_george_smollett,0.010578131338
6172,j_j_jean_jules_jusserand,0.0105765211295
4423,garth_grafton,0.0105737254914
550,alice_turner_curtis,0.0105632937112
2730,e_oe_edith_oenone_somerville,0.0105530397455
7224,john_mcallister_schofield,0.010546776726
6012,isabel_ecclestone_mackay,0.0105442181738
874,archibald_forbes,0.0105416102288
11426,tom_gallon,0.0105380045472
11158,thomas_b_searight,0.0105375204968
9460,opie_p_read,0.0105328479286
1818,charles_gore,0.0105325416926
9537,p_macginnis,0.0105229693488
146,abbie_farwell_brown,0.0105177633373
5524,henry_glassford_bell,0.0105111150532
408,alexander_von_humboldt,0.0105084379581
3764,fanny_trollope,0.010506323942
7329,john_russell,0.0105046347049
3244,elizabeth_garver_jordan,0.0104969195341
1070,auguste_bebel,0.0104960107048
3914,frances_r_frances_roberta_sterrett,0.0104947264894
5712,herbert_hayens,0.0104929384665
4026,frank_albert_fetter,0.0104924050232
10030,reuben_gold_thwaites,0.0104865272683
9730,philip_henry_gosse,0.0104848380311
901,arno_c_arno_clemens_gaebelein,0.0104777550895
729,anna_cora_ogden_mowatt_ritchie,0.0104770833461
6286,j_w_john_william_de_forest,0.0104763226954
7416,john_william_burgess,0.0104744556439
7885,lady_anne_hamilton,0.0104734282716
5942,ida_pfeiffer,0.0104666318087
12306,william_hurrell_mallock,0.0104661675155
2436,david_henry_montgomery,0.0104642708282
1296,berta_ruck,0.010460161339
7154,john_kline,0.0104571977651
11084,teresa_sanchez_de_cepeda_y_ahumada,0.010455320835
9904,r_robert_boyle,0.0104389915427
5581,henry_m_hunt,0.0104377073273
8761,mary_h_kingsley,0.0104313060077
7363,john_t_john_torrey_morse,0.0104274039687
8822,mary_ronald,0.0104257937602
8576,marie_van_vorst,0.0104239761015
4203,frederick_a_cook,0.0104233043581
10530,s_weir_silas_weir_mitchell,0.010414798901
8532,maria_j_maria_jane_mcintosh,0.0104083877027
9147,mrs_c_e_bolton,0.01040687628
8289,luxemburg_junius,0.0103987264518
9240,murray_leinster,0.010395901178
6364,james_arthur_kjelgaard,0.0103942613337
217,adolf_von_harnack,0.0103820612878
7687,justin_huntly_mccarthy,0.0103770133335
12294,william_hogan,0.0103706712854
12039,william_archer,0.0103653072166
658,anatole_cerfberr,0.0103615434777
3917,frances_sheridan,0.0103603086553
9724,philip_gibbs,0.0103591331043
8894,maud_wilder_goodwin,0.0103450857639
12583,wolf_seton,0.0103406107673
3015,edward_lewes_cutts,0.0103251409115
1729,charles_bryce,0.0103223156377
7678,julius_kostlin,0.0103221773375
2836,edith_maude_hull,0.0103219106159
4501,george_burton_adams,0.010321179601
1940,charles_ramsdell_lingley,0.0103187494704
7877,l_w_leonard_william_king,0.0103164280042
8931,maxim_gorky,0.0103123679079
12513,william_w_william_west_wilder,0.0103033784004
6201,j_l_jane_l_stewart,0.0103016891632
2851,edmond_rostand,0.0103013829272
4687,george_pierce_baker,0.0102989824324
7910,laura_dent_crane,0.010291939005
1798,charles_foster_kent,0.0102853401138
7018,john_finnemore,0.0102851820565
995,arthur_mangin,0.0102851129065
12545,william_youatt,0.0102833248835
8409,madame_jeannelouisehenriette_campan,0.0102816850393
125,a_s_angelo_solomon_rappoport,0.0102770322283
11091,the_delphian_society,0.0102747206406
5375,helen_h_helen_hamilton_gardener,0.0102729227391
4160,fred_lewis_pattee,0.0102689910644
10318,robert_sidney_bowen,0.0102646346107
1392,brooks_adams,0.0102623625374
10557,samuel_bradley_wiggin,0.0102504884846
7436,johnny_bouquet,0.0102368758017
6584,james_r_driscoll,0.0102284394946
4119,frank_w_frank_wilson_blackmar,0.0102257426424
6410,james_croston,0.0102248930845
9631,paul_vinograd,0.0102231248187
6862,john_algernon_owens,0.0102212676458
2143,clarence_budington_kelland,0.0102125152241
9961,ram_ouida,0.0102121793524
11067,t_w_thomas_william_allies,0.0102032985093
11896,walter_richard_cassels,0.0101985271553
3625,euripides,0.0101963538677
1030,arthur_w_marchmont,0.0101960081174
3043,edward_potts_cheyney,0.0101917899639
1977,charles_sumner,0.0101826028848
6268,j_storer_joseph_storer_clouston,0.0101817335697
5280,harry_furniss,0.0101811112192
7177,john_lewis_burckhardt,0.0101654734275
6937,john_charles_frmont,0.0101630926898
4767,george_washington_ogden,0.0101592301651
6,a_abraham_merritt,0.0101493417068
7928,laurence_sterne,0.0101481661559
7294,john_r_john_reay_watson,0.010147810527
1632,carter_godwin_woodson,0.0101401546277
3835,florence_louisa_charlesworth_barclay,0.0101364797961
11900,walter_runciman_runciman,0.0101317183206
3214,eliza_orzeszkowa,0.010127924946
1568,captain_quincy_allen,0.0101233116493
10349,robert_william_service,0.0101165645794
6464,james_h_foster,0.0101161990719
6417,james_demille,0.0101079504578
1486,c_k_charles_kenneth_leith,0.0100981706639
10923,stephen_mckenna,0.010089447878
11563,victor_wilfred_pag,0.0100892996993
2029,charlotte_bront,0.0100887069846
9669,percy_h_boynton,0.0100823451792
11848,walter_de_la_mare,0.0100808535137
2714,e_j_macgillivray,0.0100766057244
1672,cellarius,0.0100731679787
11234,thomas_garnett,0.0100716960703
181,ada_ellen_bayly,0.0100668160519
2293,cr_coleridge,0.0100662233371
10606,samuel_lover,0.0100650675433
11652,w_e_b_william_edward_burghardt_dubois,0.0100643266498
7659,julian_ralph,0.0100612445329
7065,john_greenleaf_whittier,0.010058587195
1191,bayun_xiaoquan,0.0100537071766
5515,henry_festing_jones,0.010051770975
8130,logan_marshall,0.0100472959784
3103,edwin_emerson,0.0100472367069
11117,theodore_p_wilson,0.0100397487435
6330,jacob_morier,0.0100373778844
3285,elizabeth_simpson_inchbald,0.0100344340676
11853,walter_elliott,0.0100339895315
11623,w_basil_william_basil_worsfold,0.0100276376048
2603,dorothy_wordsworth,0.0100268374398
10049,richard_bagwell,0.0100266991397
2511,demosthenes,0.0100204953916
4907,godfrey_rathbone_benson_charnwood,0.0100168699529
9570,patrick_collumb,0.010012730828
9810,prosperolivier_lissagary,0.0100108143835
2726,e_m_delafield,0.0100062801154
9993,raymond_wilson_chambers,0.0100050057786
11127,theodore_wood,0.0100034548416
7914,laura_jane_addams,0.0100031486056
11099,theodor_storm,0.0099983970088
5,a_aaron_bernstein,0.00999793271555
8446,marcus_andrew_hislop_clarke,0.00999682631462
4606,george_henry_makins,0.00999629287132
11525,vance_barnum,0.00999327002592
219,adolph_francis_alphonse_bandelier,0.00998949640847
3283,elizabeth_sheppard,0.0099893383512
3409,emily_hilda_young,0.00998496214038
10795,sidney_webb,0.00998448796856
10301,robert_patterson,0.00998423112548
10898,stella_maria_miles_lampe_franklin,0.00997560712539
6429,james_edward_talmage,0.00997342395928
98,a_m_barnard,0.0099724854942
258,aime_bonpland,0.00996817843345
8671,mary_alsop_king_waddington,0.00996680531087
11879,walter_lippmann,0.00996062131996
522,alice_duer,0.00995882341846
8817,mary_raymond_shipman_andrews,0.00995820106793
6908,john_bright,0.00995589935886
6613,james_stalker,0.00994588247903
7194,john_m_garvan,0.00994253364051
8228,lucian_of_samosata,0.00993253651783
8200,louis_zangwill,0.00992362603893
1267,benvenuto_cellini,0.00991729386933
9205,mrs_milne_rae,0.00991679994035
2071,chester_k_steele,0.00990940088414
11764,w_p_william_pringle_livingstone,0.00990822533315
4412,gail_hamilton,0.00990651633886
5725,herbert_uncle_herbert,0.0099046986802
5914,hutchinson_dinks,0.00990227842817
9778,pierrejulesthophile_gautier,0.00989824796764
8954,meer_hassan_ali,0.00989297280607
10735,selma_ottiliana_lovisa_lagerl,0.00988547496407
10454,russell_doubleday,0.00987838214383
2324,d_c_cloud,0.00987310698227
5672,henry_walter_bates,0.00986946178635
5627,henry_second,0.00986527326855
2283,cosmo_hamilton,0.00986257641629
443,alfred_daniel_smith,0.00986156880116
9527,p_gregorio_de_santiago_vela,0.00985233232912
9278,natalie_sumner_lincoln,0.00985121604962
1890,charles_larcom_graves,0.00984851919735
5563,henry_keppel,0.00984252289947
6433,james_emerson_tennent,0.00984197957758
2343,d_m_david_macbeth_moir,0.00983728725222
7473,joseph_barker,0.00983629939425
11274,thomas_j_wertenbaker,0.00983285176993
3661,everett_titsworth_tomlinson,0.00982962147436
2492,de_troyes_chrtien,0.00982741855108
171,abraham_myerson,0.00981929835856
10419,roy_judson_snell,0.00981904151548
487,alfred_tennyson_tennyson,0.00981887357963
906,arnold_fredericks,0.00981463566893
5985,irwin_edman,0.00981311436765
6939,john_charles_ryle,0.00981116828745
7122,john_hunter,0.00980883694264
5395,helen_zimmern,0.00980878754974
10567,samuel_dickey_gordon,0.00980531028968
646,amy_ella_blanchard,0.00980440146035
7665,juliana_horatia_gatty_ewing,0.00979612321054
3053,edward_s_edward_shepherd_creasy,0.00979600466759
12106,william_clark,0.00979375235141
10497,s_h_kellogg,0.00979175687831
9856,r_f_robert_falcon_scott,0.00978609645213
8298,lydia_maria_francis,0.009779635861
12420,william_patterson_white,0.00977647471549
3861,forrestine_c_forrestine_cooper_hooker,0.00977630677963
8079,lilian_bell,0.00977232571201
2867,edmund_flagg,0.0097711600396
5611,henry_phelps_johnston,0.00976800877267
10226,robert_folkestone_williams,0.00976510447024
5823,horace_white,0.00976415612658
8762,mary_h_mary_henderson_eastman,0.00975917732241
5620,henry_rogers,0.00974638456168
5060,h_e_henrietta_elizabeth_marshall,0.00974533743223
583,alonzo_reed,0.00974531767507
5715,herbert_joyce,0.00974519913211
12454,william_roscoe_thayer,0.0097450114391
7729,kate_douglas_smith_wiggin,0.00974283815156
6527,james_m_ludlow,0.0097407241355
7920,lauren_ann_isaacson,0.0097384816979
3098,edwin_carlile_litsey,0.00973510322364
5277,harry_emerson_fosdick,0.00973417463715
4072,frank_henley_leeds,0.00973348313657
7204,john_macgowan,0.00972822773216
11196,thomas_commerford_martin,0.0097276251388
7942,lawrence_perry,0.00972670643088
2736,e_r_billings,0.0097232390494
12131,william_dana_orcutt,0.00971450638493
1098,austen_h_layard,0.00971185892557
10085,richard_francis_burton,0.00971079203896
9315,nellie_blanchan_de_graff_doubleday,0.0097101894456
1575,carl_engel,0.00970893486598
4042,frank_boreham,0.00969891798614
1686,charles_a_charles_alexander_mcmurry,0.00969693239162
1243,benjamin_homer_hall,0.0096968928773
8899,maurice_baring,0.0096948480113
9807,procopius_procopius,0.00968626352553
11808,w_y_william_young_sellar,0.00968619437547
11454,tyrone_power,0.00968551275347
6329,jacob_ludwig_carl_grimm,0.00968260845103
12072,william_blackstone,0.00967966463428
6111,j_e_joseph_edmund_hutton,0.00967790624709
6807,joe_tumulty,0.00967628616002
4725,george_t_george_titus_ferris,0.00967620713138
9010,miguel_de_cervantes,0.00967538720926
11253,thomas_haweis,0.00966392805679
8563,marie_conway_oemler,0.00966365145656
5603,henry_o_forbes,0.00966345388497
6883,john_b_john_bates_clark,0.00966074715412
1366,bracebridge_hemyng,0.00965816884482
1253,benjamin_nicholas_martin,0.00965567944273
11358,thomas_w_knox,0.00965173788942
11355,thomas_w_corbin,0.00965088833157
11300,thomas_miller,0.0096461960062
9217,mrs_s_c_hall,0.0096406442444
7532,joseph_j_meret,0.00963939954336
6000,isaac_newton,0.00963783872776
861,aphra_johnson,0.00963612973347
10435,rudolf_von_gottschall,0.00963134850089
5448,henry_augustin_beers,0.00963045942872
1840,charles_henry_cunningham,0.00962169712851
12446,william_ralph_inge,0.00961673808149
3414,emily_lillian_whiting,0.00961589840222
800,annie_gregg_savigny,0.00961150243424
4264,frederick_spenser_hamilton,0.00960411325661
6715,jean_webster,0.00960239438374
223,adolphus_w_greely,0.00960152506873
2650,e_alexander_edward_alexander_powell,0.00960149543299
2208,clive_bell,0.00959425443406
10407,roswell_h_roswell_hill_johnson,0.00958983870893
693,andrew_steinmetz,0.00957869567101
1754,charles_de_bernard,0.0095755345255
3518,ernest_mason_satow,0.009559610255
9309,nehemiah_adams,0.00955653801671
11211,thomas_dowler_murphy,0.00955256682766
9909,r_rollan,0.00955005766841
9106,mordecai_mullion,0.00954927726061
1831,charles_haddon_spurgeon,0.00954723239461
4873,gilbert_white,0.00954379464887
5590,henry_maximilian_beerbohm,0.0095402284816
733,anna_fuller,0.00952359295335
7717,karl_gustav_adolf_harnack,0.00952019472193
1015,arthur_schnitzler,0.00951673721903
2414,david_belasc,0.00951573948248
9434,olive_thorne,0.00950967403454
388,alexander_mcveigh_miller,0.00949997326925
8020,lester_del_rey,0.0094927421489
1385,brigham_henry_roberts,0.00949197161969
4720,george_sutherland,0.00948506649246
3605,eugene_lawrence,0.00948453304916
8622,marquis_de_lafayette,0.00948240915452
7103,john_henry_pepper,0.00948202388991
6014,isabel_hornibrook,0.00947965303078
5793,homer_randall,0.00947573123463
9869,r_h_robert_henry_newell,0.00947530645571
6222,j_macdonald_james_macdonald_oxley,0.00947417041904
4697,george_robert_gleig,0.00946656391266
10782,sidney_h_reynolds,0.00946441038228
12017,william_alexander_caruthers,0.00946316568124
8346,m_franoisaugustemariealexis_mignet,0.00946198025167
1216,ben_jonson,0.00945044207056
9260,najeeb_m_saleeby,0.00944018810482
2980,edward_hitchcock,0.00942984523185
3388,emile_joseph_dillon,0.00942823502336
230,aeschylus,0.00942280180452
9084,molly_elliot_seawell,0.00941707222828
8577,marietta_holley,0.0094152150553
11756,w_murray_william_murray_graydon,0.00941514590524
9305,ned_edward_c_taylor,0.0094109771446
8443,marcius_willson,0.0094096632935
5119,h_n_henry_norman_hudson,0.00940591931178
2536,diego_aduarte,0.00940489193949
9490,ottilia_adelina_liljencrantz,0.00939530971717
10034,rev_c_a_johns,0.00939147682824
9366,noah_brooks,0.00939007406992
11125,theodore_watts,0.00938903681905
8091,lillian_elizabeth_becker_roy,0.00938712037459
7918,laura_s_laura_smith_haviland,0.00938389007902
1724,charles_boardman_hawes,0.00938247744212
4206,frederick_arthur_ambrose_talbot,0.00937331012014
4837,gertrude_franklin_horn,0.00937314218429
11270,thomas_inman,0.00937161100443
2239,coningsby_william_dawson,0.00937099853249
10965,susan_cook,0.00937058363214
9552,pansy,0.00936908208803
8151,louis_agassiz,0.0093657826424
10986,swami_panchadasi,0.00936494296312
5493,henry_curling,0.0093630067615
10088,richard_garnett,0.00936200902495
10240,robert_h_robert_henry_elliot,0.00935328623906
10475,ruthe_s_wheeler,0.00935113270868
12207,william_george_hooper,0.00935030290799
6639,james_white,0.00934926565712
10149,richard_wagner,0.00934871245665
4489,george_bethune_english,0.00934445478879
766,anne_beale,0.00934192587239
10574,samuel_f_b_samuel_finley_breese_morse,0.00934072068566
